epoch,global_step,split,stage,learning_rate,loss,mse,l1,reconstruction,perceptual,adversarial,warp,temporal_excess,rebound,safety_total,psnr,discriminator,ste_singular_recall
14,13440,train,tcm,5.596685409865563e-05,4.639728188763062,,,0.08034558221503782,4.525636029988528,2.528945468296297,0.07794548823148943,0.005201587850293284,0.0014241421173773296,0.0006625730069307185,20.62019024292628,0.37958503779179104,0.43858765948874257
14,13440,val,tcm,5.596685409865563e-05,5.255494817097982,,,0.07726641688495875,5.141916577021281,2.6223146597544353,0.09225198455775778,0.006272221106337383,0.0023626381315400144,0.0008634859339508693,20.698371982574464,,0.44444444179534914
15,14400,train,tcm,5.077633830865861e-05,4.5560523523638645,,,0.08131397033963973,4.4416263102243345,2.484162411116995,0.07622887156709718,0.005157016463946699,0.0013185512242713327,0.0006475567802269211,20.623269214232764,0.3867714942859796,0.4356015863052259
15,14400,val,tcm,5.077633830865861e-05,5.348070871829987,,,0.08320107360680898,5.233717322349548,2.1342134778698285,0.09112234516069292,0.00612082023289986,0.0008607421988549765,0.0006981562604778446,20.117467149098715,,0.44444444179534914
16,15360,train,tcm,4.55827737826208e-05,4.584798937663436,,,0.07941995674239782,4.471741587420305,2.533370960775452,0.07689465858275071,0.0047629892448763185,0.001379201389485764,0.0006142190743843183,20.65130040148894,0.37977746862646505,0.44374567590033015
16,15360,val,tcm,4.55827737826208e-05,5.267981513341268,,,0.07779447808861732,5.159334675470988,2.077107172707717,0.09230020542939504,0.006485302707490822,0.002027814692730464,0.0008513117471011355,20.635938199361167,,0.44444444179534914
17,16320,train,tcm,4.0443459153610944e-05,4.588804412633181,,,0.0821905808232259,4.472608632345994,2.574400532703536,0.0758578453916319,0.005126263471483602,0.0016277927074814054,0.0006754056301358465,20.51014107366403,0.3738927137611123,0.44173295157961545
17,16320,val,tcm,4.0443459153610944e-05,5.263949942588806,,,0.0766474712640047,5.15214341878891,2.504657178123792,0.09208226989333829,0.006284301834724223,0.002758433386252079,0.0009042735429829918,20.764580885569256,,0.44444444179534914
18,17280,train,tcm,3.5415094536102605e-05,4.5793609045445915,,,0.07985402986523696,4.4651734314858915,2.585830330522731,0.07801975480203206,0.005187708373121798,0.0015440620427640045,0.0006731770541496947,20.72171059747537,0.37466502832248805,0.4386624022542189
18,17280,val,tcm,3.5415094536102605e-05,5.2164196372032166,,,0.07654613827665648,5.107420969009399,2.241006659468015,0.09137892810006937,0.006025923683773726,0.003019923465357858,0.00090458473690281,20.793724664052327,,0.44444444179534914
19,18240,train,tcm,3.055315597505679e-05,4.569120179365078,,,0.08015898306815264,4.454220457002521,2.640579477410453,0.07699114695715252,0.004955915724853336,0.0014023816867643607,0.0006358297513088474,20.71853207151095,0.36225563381546333,0.4376409907049189
19,18240,val,tcm,3.055315597505679e-05,5.216510101159414,,,0.07731625971694787,5.103173883756002,2.5882809340953825,0.09243554333224893,0.006552780939576526,0.0023827608614061784,0.000893554193074427,20.67120189666748,,0.44444444179534914
20,19200,train,tcm,2.5911283399700388e-05,4.5155097832282385,,,0.07941674498142674,4.402199190358321,2.5897555282649893,0.07388322604820133,0.00487940313684021,0.0012003518265476223,0.000607975506928445,20.794904002547263,0.37049613177465895,0.4421113640225182
20,19200,val,tcm,2.5911283399700388e-05,5.1730003476142885,,,0.07608122782160838,5.062736276785532,2.386399012307326,0.0935236701120933,0.006524559562482561,0.0031400956852091137,0.0009664655473898165,20.805160427093504,,0.44444444179534914
21,20160,train,tcm,2.154068883447514e-05,4.541453536227346,,,0.07852206982012527,4.428388061871131,2.6426053129757445,0.07520310394174885,0.00475408324600443,0.0012161853572669563,0.0005970268722405099,20.81167294581731,0.36769677760263825,0.4415062051421652
21,20160,val,tcm,2.154068883447514e-05,5.212151185671488,,,0.07689913387099902,5.0976679960886635,2.7706976453463237,0.09032378261908888,0.005795094966500377,0.0026524957825046157,0.0008447590829746332,20.743075561523437,,0.44444444179534914
22,21120,train,tcm,1.748959139614169e-05,4.504842651138703,,,0.07920549415090743,4.390964055558046,2.650455861693869,0.07539793318913629,0.004574965717515056,0.0017126178310023449,0.0006287583662251943,20.786537837982177,0.3645363321741267,0.4385253174075236
22,21120,val,tcm,1.748959139614169e-05,5.169579577445984,,,0.07592855834712585,5.054465905825297,2.9151142463088036,0.09154057074338198,0.005959258750469113,0.002840116979024761,0.0008799375876454482,20.854124800364175,,0.44444444179534914
23,22080,train,tcm,1.3802685310502151e-05,4.542007229477167,,,0.07868656265588167,4.427294709036747,2.7864460019084314,0.07552033243409824,0.004602416071437195,0.0014920802547500134,0.0006094496443182606,20.799059095978738,0.352754042376182,0.4391025555630525
23,22080,val,tcm,1.3802685310502151e-05,5.155616720517476,,,0.07603782874842485,5.046135048071544,2.363080009818077,0.0902194275520742,0.005757833080133423,0.002153728256776792,0.0007911561585691137,20.81757624944051,,0.44444444179534914
24,23040,train,tcm,1.052064681791146e-05,4.4507298408697045,,,0.07811999475428213,4.337416472410163,2.71994268836764,0.07423945158079732,0.004294012317107369,0.0014060718082628812,0.0005700084214389278,20.92438739736875,0.3671749254436387,0.4381231185980141
24,23040,val,tcm,1.052064681791146e-05,5.141314578056336,,,0.07596458581586679,5.027408528327942,2.8154329389333723,0.09003172625477115,0.005694094178033992,0.0021459447935146575,0.0007840038991465311,20.837843322753905,,0.44444444179534914
25,24000,train,tcm,7.67968540770235e-06,4.439366472512484,,,0.0759195642080158,4.327810839563608,2.775179061029727,0.07319900927250274,0.00422323916098577,0.0014205337226046116,0.0005643772969926649,21.103606247901915,0.3631311404989295,0.4346898648965483
25,24000,val,tcm,7.67968540770235e-06,5.1423544923464455,,,0.07556848259021838,5.028562621275584,2.841454826792081,0.08994434671476484,0.005559270169275502,0.0025847559858067064,0.0008144026350540419,20.89086643854777,,0.44444444179534914
26,24960,train,tcm,5.311144332584911e-06,4.414871897175908,,,0.07497459195243815,4.304711817825834,2.7294239703255396,0.07336230512786036,0.004257207637275921,0.0012931664909775831,0.0005550374225187227,21.20624451537927,0.36823460950981823,0.4341848523511241
26,24960,val,tcm,5.311144332584911e-06,5.1452308336893715,,,0.0774418942630291,5.027131267388662,3.0868193755547204,0.09044327146063248,0.005747837229864672,0.0017037813848558392,0.0007451618716004304,20.6831023534139,,0.44444444179534914
27,25920,train,tcm,3.4411548103944047e-06,4.419684737175703,,,0.07617912364657968,4.30884877902766,2.6803183656651526,0.07324662464767849,0.0041635419246892034,0.0011263572790018472,0.0005289899294287655,21.136454784870146,0.36855848229218585,0.4366482509765774
27,25920,val,tcm,3.4411548103944047e-06,5.141479500134786,,,0.07737115261455377,5.0273552139600115,2.712748108804226,0.08904202729463577,0.005612905948267629,0.0016015667275596003,0.0007214472817092125,20.69231128692627,,0.44444444179534914
28,26880,train,tcm,2.0903477282483908e-06,4.484496064608296,,,0.0780148543320441,4.370340984066328,2.7930838338720303,0.07628113128109058,0.004384146158940894,0.0014286066597673848,0.000581275291817936,20.92359973291556,0.35449122198090965,0.4371392471715808
28,26880,val,tcm,2.0903477282483908e-06,5.135124961535136,,,0.07609770353883505,5.016403190294901,3.292701921860377,0.08928636182099581,0.0055851912882644685,0.002098800564004377,0.0007683991928691588,20.829069805145263,,0.44444444179534914
29,27840,train,tcm,1.2736260297722745e-06,4.425031932319204,,,0.0763063942004616,4.312506536270181,2.825036705704406,0.07401854961547845,0.004161513218203557,0.0015064566052920337,0.000566796992164124,21.060653210182984,0.35215290889852136,0.4322096311332037
29,27840,val,tcm,1.2736260297722745e-06,5.125016585985819,,,0.07573755296568076,5.012021179993948,2.753185499707858,0.08946810460959871,0.0056110518266602105,0.0021802173993750174,0.0007791269351097677,20.866020488739014,,0.44444444179534914
30,28800,train,tcm,1.0000002965590299e-06,4.448893502230446,,,0.07643213720875792,4.336314032971859,2.809715454404553,0.07486027957735739,0.004348978221541225,0.001292622647659706,0.0005641600969700752,21.056458419561388,0.3573682303045643,0.4379126426531002
30,28800,val,tcm,1.0000002965590299e-06,5.1245761752128605,,,0.07596742690851291,5.0117888649304705,2.7123487879832586,0.0893770147425433,0.005592173725987474,0.001993895682459742,0.0007586069580914531,20.83914540608724,,0.44444444179534914
